primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
afrgos1,['litswi1'],"['display call', 'song']",-6.7832,39.2033,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/440296,afrgos1/XC440296.ogg
afrgos1,[],['call'],-28.7954,32.0977,Accipiter tachiro,African Goshawk,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/442057,afrgos1/XC442057.ogg
afrgos1,[],['call'],-1.248,36.791,Accipiter tachiro,African Goshawk,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/470600,afrgos1/XC470600.ogg
afrgos1,[],['call'],-6.8714,36.5742,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/514892,afrgos1/XC514892.ogg
afrgos1,[],['call'],-6.8714,36.5742,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/514893,afrgos1/XC514893.ogg
afrgos1,[],['call'],-6.9619,36.5882,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515236,afrgos1/XC515236.ogg
afrgos1,[],['call'],-6.9619,36.5882,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515237,afrgos1/XC515237.ogg
afrgos1,[],['call'],-6.9619,36.5882,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515238,afrgos1/XC515238.ogg
afrgos1,[],['call'],-6.9619,36.5882,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515239,afrgos1/XC515239.ogg
afrgos1,[],['call'],-6.9619,36.5882,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515241,afrgos1/XC515241.ogg
afrgos1,[],['call'],-6.9187,36.5722,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515340,afrgos1/XC515340.ogg
afrgos1,[],['call'],-6.9187,36.5722,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/515341,afrgos1/XC515341.ogg
afrgos1,[],['call'],-6.9619,36.5882,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/515667,afrgos1/XC515667.ogg
afrgos1,[],['call'],-8.511,35.9077,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/516514,afrgos1/XC516514.ogg
afrgos1,[],['call'],-8.511,35.9077,Accipiter tachiro,African Goshawk,Lous A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/516545,afrgos1/XC516545.ogg
afrgos1,[],['song'],-8.4935,35.9031,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/516698,afrgos1/XC516698.ogg
afrgos1,[],['call'],-8.4935,35.9031,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/516786,afrgos1/XC516786.ogg
afrgos1,[],['call'],-8.4935,35.9031,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/517330,afrgos1/XC517330.ogg
afrgos1,[],"['adult', 'call', 'sex uncertain']",-19.1047,32.7528,Accipiter tachiro,African Goshawk,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/522590,afrgos1/XC522590.ogg
afrgos1,[],['song'],-6.101528,39.243122,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/633745,afrgos1/XC633745.ogg
afrgos1,['hadibi1'],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/633968,afrgos1/XC633968.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/633970,afrgos1/XC633970.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/633977,afrgos1/XC633977.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/633982,afrgos1/XC633982.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634001,afrgos1/XC634001.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634015,afrgos1/XC634015.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634016,afrgos1/XC634016.ogg
afrgos1,[],['call'],-22.1722,35.458,Accipiter tachiro,African Goshawk,Niall Perrins,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/652454,afrgos1/XC652454.ogg
afrgos1,"['abhori1', 'somgre1']",['flight call'],-33.5779,26.6606,Accipiter tachiro,African Goshawk,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/660394,afrgos1/XC660394.ogg
afrgos1,['somgre1'],"['adult', 'flight call', 'male']",-33.4455,26.8499,Accipiter tachiro,African Goshawk,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/664994,afrgos1/XC664994.ogg
afrgos1,[],"['adult', 'flight call', 'male']",-33.5385,26.6169,Accipiter tachiro,African Goshawk,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/667105,afrgos1/XC667105.ogg
afrgos1,['eswdov1'],"['adult', 'flight call', 'male']",-33.4527,26.6054,Accipiter tachiro,African Goshawk,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/682153,afrgos1/XC682153.ogg
afrgos1,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.9363,37.4901,Accipiter tachiro,African Goshawk,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/690375,afrgos1/XC690375.ogg
afrgos1,[],[''],-33.3495,26.6374,Accipiter tachiro,African Goshawk,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/712458,afrgos1/XC712458.ogg
afrgos1,[],[''],-33.0595,26.5541,Accipiter tachiro,African Goshawk,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/718285,afrgos1/XC718285.ogg
afrgos1,[],[''],-15.2664,28.4789,Accipiter tachiro,African Goshawk,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/745559,afrgos1/XC745559.ogg
afrgos1,[],[''],-3.3528,38.3376,Accipiter tachiro,African Goshawk,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/755400,afrgos1/XC755400.ogg
afrgos1,[],[''],-3.3528,38.3376,Accipiter tachiro,African Goshawk,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/755402,afrgos1/XC755402.ogg
amesun2,['blbpuf2'],['begging call'],-15.1551,28.4972,Chalcomitra amethystina,Amethyst Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/113074,amesun2/XC113074.ogg
amesun2,[],['song'],-16.6153,27.0044,Chalcomitra amethystina,Amethyst Sunbird,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/200580,amesun2/XC200580.ogg
amesun2,[],"['call', 'female', 'male']",-6.7849,33.7788,Chalcomitra amethystina,Amethyst Sunbird,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/201370,amesun2/XC201370.ogg
amesun2,[],"['call', 'female', 'male']",-6.7849,33.7788,Chalcomitra amethystina,Amethyst Sunbird,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/201378,amesun2/XC201378.ogg
amesun2,"['abhori1', 'blnmou1', 'didcuc1', 'ratcis1', 'reccor']",['song'],0.0033,36.9454,Chalcomitra amethystina,Amethyst Sunbird,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/240898,amesun2/XC240898.ogg
amesun2,[],['call'],-0.636,34.117,Chalcomitra amethystina,Amethyst Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/262802,amesun2/XC262802.ogg
amesun2,[],['song'],-0.636,34.117,Chalcomitra amethystina,Amethyst Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/290020,amesun2/XC290020.ogg
amesun2,[],"['call', 'song']",-29.0476,29.4229,Chalcomitra amethystina,Amethyst Sunbird,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/292886,amesun2/XC292886.ogg
amesun2,['combul2'],"['call', 'song']",-29.0476,29.4229,Chalcomitra amethystina,Amethyst Sunbird,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/292887,amesun2/XC292887.ogg
amesun2,[],"['call', 'male']",-33.711,26.3626,Chalcomitra amethystina,Amethyst Sunbird,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316912,amesun2/XC316912.ogg
amesun2,[],['call'],-0.636,34.117,Chalcomitra amethystina,Amethyst Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/333787,amesun2/XC333787.ogg
amesun2,[],['call'],-26.9362,27.2756,Chalcomitra amethystina,Amethyst Sunbird,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/342476,amesun2/XC342476.ogg
amesun2,[],['call'],-0.6902,34.1517,Chalcomitra amethystina,Amethyst Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/349227,amesun2/XC349227.ogg
amesun2,['somgre1'],['call'],-33.594,26.8969,Chalcomitra amethystina,Amethyst Sunbird,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/353957,amesun2/XC353957.ogg
amesun2,[],['alarm call'],-33.594,26.8969,Chalcomitra amethystina,Amethyst Sunbird,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/369948,amesun2/XC369948.ogg
amesun2,[],['call'],-34.0583,24.4895,Chalcomitra amethystina,Amethyst Sunbird,W.J. Rossouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/375103,amesun2/XC375103.ogg
amesun2,[],['song'],-33.5255,26.8048,Chalcomitra amethystina,Amethyst Sunbird,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377156,amesun2/XC377156.ogg
amesun2,[],['call'],-10.7536,25.5216,Chalcomitra amethystina,Amethyst Sunbird,Robert Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/392258,amesun2/XC392258.ogg
amesun2,['hadibi1'],['song'],-0.769,36.4242,Chalcomitra amethystina,Amethyst Sunbird,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/398317,amesun2/XC398317.ogg
amesun2,[],['call'],-17.6938,31.3355,Chalcomitra amethystina,Amethyst Sunbird,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/429756,amesun2/XC429756.ogg
amesun2,"['rindov', 'somgre1']","['call', 'female', 'flight call']",-33.501,26.818,Chalcomitra amethystina,Amethyst Sunbird,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/432500,amesun2/XC432500.ogg
amesun2,[],"['call', 'male']",-33.3214,26.6122,Chalcomitra amethystina,Amethyst Sunbird,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/438652,amesun2/XC438652.ogg
amesun2,[],['call'],-33.5818,26.8548,Chalcomitra amethystina,Amethyst Sunbird,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/439657,amesun2/XC439657.ogg
amesun2,[],['song'],-26.8243,26.6518,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/444804,amesun2/XC444804.ogg
amesun2,[],['song'],-3.329,37.3148,Chalcomitra amethystina,Amethyst Sunbird,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/459162,amesun2/XC459162.ogg
amesun2,['marsun2'],['feeding call'],-2.9965,37.6244,Chalcomitra amethystina,Amethyst Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/488000,amesun2/XC488000.ogg
amesun2,[],"['adult', 'call', 'male']",-26.8242,26.6517,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/541741,amesun2/XC541741.ogg
amesun2,"['reedov1', 'rindov']","['adult', 'call', 'male']",-26.8243,26.6517,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/550665,amesun2/XC550665.ogg
amesun2,[],"['adult', 'call', 'male']",-2.7159,39.9417,Chalcomitra amethystina,Amethyst Sunbird,Colin Jackson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/585542,amesun2/XC585542.ogg
amesun2,[],"['adult', 'courtiship call', 'male']",-2.9858,37.5975,Chalcomitra amethystina,Amethyst Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/593228,amesun2/XC593228.ogg
amesun2,"['affeag1', 'laudov1', 'reedov1']","['adult', 'call', 'male']",-26.8199,26.6657,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/607470,amesun2/XC607470.ogg
amesun2,[],['song'],-6.2471,39.4286,Chalcomitra amethystina,Amethyst Sunbird,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/608052,amesun2/XC608052.ogg
amesun2,[],"['alarm call', 'juvenile', 'male']",-26.8652,26.4946,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/610025,amesun2/XC610025.ogg
amesun2,[],"['adult', 'call']",-26.6171,26.1639,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/610710,amesun2/XC610710.ogg
amesun2,[],"['adult', 'call', 'male']",-2.9858,37.5975,Chalcomitra amethystina,Amethyst Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/617001,amesun2/XC617001.ogg
amesun2,[],"['adult', 'call', 'male']",-26.8244,26.6518,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642937,amesun2/XC642937.ogg
amesun2,[],"['adult', 'male', 'song']",-26.8243,26.6518,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/645441,amesun2/XC645441.ogg
amesun2,"['hadibi1', 'reedov1']","['Dogs barking', 'uncertain']",-26.8243,26.6517,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/652187,amesun2/XC652187.ogg
amesun2,[],"['Caged Ring-necked parakeet', 'adult', 'call', 'children playing', 'male']",-26.8245,26.6517,Chalcomitra amethystina,Amethyst Sunbird,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/658251,amesun2/XC658251.ogg
amesun2,[],['song'],-12.45,31.289,Chalcomitra amethystina,Amethyst Sunbird,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660737,amesun2/XC660737.ogg
amesun2,[],['song'],-12.45,31.289,Chalcomitra amethystina,Amethyst Sunbird,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/682076,amesun2/XC682076.ogg
amesun2,[],[''],-2.9858,37.5975,Chalcomitra amethystina,Amethyst Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/746037,amesun2/XC746037.ogg
amesun2,[],[''],-2.9858,37.5975,Chalcomitra amethystina,Amethyst Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/746038,amesun2/XC746038.ogg
blacra1,"['eaywag1', 'squher1']",['call'],14.754,-17.411,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/118278,blacra1/XC118278.ogg
blacra1,[],['call'],-17.807,25.6894,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/125217,blacra1/XC125217.ogg
blacra1,[],['alarm call'],-22.342,16.9734,Zapornia flavirostra,Black Crake,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/153920,blacra1/XC153920.ogg
blacra1,[],"['female', 'male', 'song']",-0.4487,36.2639,Zapornia flavirostra,Black Crake,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/195532,blacra1/XC195532.ogg
blacra1,[],['call'],-33.212,26.5759,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/200591,blacra1/XC200591.ogg
blacra1,[],['call'],6.5007,2.3888,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/204595,blacra1/XC204595.ogg
blacra1,[],['call'],-0.1379,30.0483,Zapornia flavirostra,Black Crake,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252340,blacra1/XC252340.ogg
blacra1,[],['call'],5.1939,-3.7197,Zapornia flavirostra,Black Crake,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/254682,blacra1/XC254682.ogg
blacra1,['trobou1'],['song'],-15.9259,29.0292,Zapornia flavirostra,Black Crake,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/267158,blacra1/XC267158.ogg
blacra1,[],['call'],6.5007,2.3888,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/288064,blacra1/XC288064.ogg
blacra1,[],['call'],-33.6949,26.6885,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/307008,blacra1/XC307008.ogg
blacra1,[],['song'],-25.3078,27.4814,Zapornia flavirostra,Black Crake,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/307178,blacra1/XC307178.ogg
blacra1,[],['call'],-33.639,26.5676,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/309413,blacra1/XC309413.ogg
blacra1,"['blakit1', 'tafpri1']",['call'],14.754,-17.411,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/322740,blacra1/XC322740.ogg
blacra1,[],['call'],-14.8509,35.2973,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333413,blacra1/XC333413.ogg
blacra1,[],['call'],-33.6248,26.5854,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/338502,blacra1/XC338502.ogg
blacra1,[],['alarm call'],-31.8904,25.488,Zapornia flavirostra,Black Crake,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/343645,blacra1/XC343645.ogg
blacra1,[],['call'],-33.594,26.8969,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/356521,blacra1/XC356521.ogg
